;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;202687606;6171068;2 Axes 1 Draven;1670;1528818461000;87
0;200075429;138237;Карл Франц;2087;1528887263000;98
0;205010226;14730144;Rize;7;1528653344000;54
0;204516556;13364441;Zihao Uzi Jian;3480;1528833942000;57
0;200307055;470853;DmuTpy21;1630;1528841337000;44
0;203443698;10410143;lllllllllllllll;2099;1528798536000;64
0;202078313;4050888;Hi Im AlexN13;3368;1527939959000;59
0;200207723;313748;Ермак;3496;1528881340000;63
0;200280716;382756;JesusMarkChrist;2094;1528830712000;117
0;205003945;14740135;Farbenfuchs;1301;1528839552000;60
0;200040105;84686;Black Agate;690;1528838355000;84
0;200011147;60199;ShingыZzZ;3169;1528862166000;74
0;203544667;10841875;Ginoragood;24;1528480593000;43
0;202432362;5420417;Dimil;1413;1528814483000;84
0;200694396;1331232;Call me in LCS;1665;1528888055000;119
0;200748649;1410266;пусто;3202;1528856287000;121
0;204075860;12611193;The Great Donald;3033;1528402084000;62
0;201073403;2070362;Impefеr;3466;1528844382000;68
0;203171358;9080163;ONE TRICK DIGGER;507;1528854019000;70
0;200158075;265399;ЕгоLLIkoльница;3495;1528800948000;171
0;202084901;4052181;Jakza;27;1528836704000;48
0;200202388;312086;MachoTomacho;3379;1528839947000;86
0;200911164;1754607;H3r3WeG0;564;1528578388000;55
0;205009609;14740136;FemdomJanna;1596;1528723359000;43
0;200265654;390759;Toxicity;20;1528749443000;112
0;200135096;246591;FrenkyTrump;7;1528811482000;137
0;201464112;3221151;NovaBlast;1637;1528666986000;104
0;200291735;394147;Shah;1386;1528710271000;68
0;200251919;338710;LF ARDENT XD;548;1528624680000;48
0;200037518;83413;Alex Feo;3496;1528825115000;73
0;200047472;88714;TopGlad;27;1528651385000;57
0;200051495;100617;ЩЩЩЩЩЩЩЩЩЩЩЩЩЩЩЩ;3102;1528566627000;49
0;201479244;3223705;ztMandarinkO;3453;1528495425000;116
0;200117733;179709;edvinture;607;1528885830000;193
0;203438870;10311062;P1xeLG4mer;1382;1528723321000;112
0;203994649;12533283;youkknowwho;3496;1528816043000;46
0;203927719;12401575;kapitanpomidor10;1113;1528815738000;42
0;200069164;124872;Onigiri Senpai;3497;1528790749000;116
0;200104283;164661;SeaN014;3301;1528840664000;101
0;203022068;8360509;sooomka;1301;1528806574000;98
0;201461522;3220469;purple messiah;4;1528623835000;47
0;200242831;335536;Challenger Girl;3102;1528844137000;120
0;203487927;10560745;BulochkaisWifu;3018;1528785807000;96
0;200187025;296780;Воруй полоскай;1389;1528815112000;105
0;200633878;1212228;БОРЯ БАКУГАН;1;1528812095000;61
0;200611128;3001375;KayCMan;550;1528804542000;48
0;201344165;2872633;Predator Nunu;682;1528836984000;158
0;203399239;10111077;Right Сlick;3379;1528833320000;120
0;200481622;872138;MyChickBad;3018;1528838233000;156
0;201507912;3292534;mimi;21;1528839209000;111
0;203917789;12380217;Zarackkk IC 1101;3205;1528831390000;54
0;203706964;11960125;Sissor;1301;1528751914000;95
0;202279590;4841586;Khada KIZAYA 15;3184;1528818461000;92
0;201426984;3130149;Cyberbully;2072;1528503976000;89
0;202676839;6120133;Katarko;3102;1528832157000;129
0;200501808;883732;Лёха Элджей;684;1528882699000;85
0;204009685;12533868;Polkagrisen;684;1528836283000;58
0;200641276;1243208;Cyvorovec;3016;1528818376000;102
0;200142620;258974;June story;3150;1528715944000;114
0;204562652;13490667;Lesnik iz Latvii;933;1528888055000;73
0;200099883;173006;iKenzo;2073;1528883090000;72
0;203175362;9080169;Ced;1616;1528826330000;65
0;200094185;170957;MegaHill;22;1528888055000;95
0;200101526;163588;EkleDank;3379;1528839552000;105
0;200020366;74922;Chewbacca;3175;1528812095000;73
0;200111501;167207;Alex Suvorov;3453;1528725981000;63
0;201260276;2602723;ЮрецМамкинСамец;1447;1528832871000;84
0;200471634;946128;Guilt;3455;1528887680000;157
0;203625530;11580151;Fisha;870;1528881029000;66
0;200885073;1750440;Ира Титаренко ;3380;1528803074000;88
0;202408730;5302220;HitomiLove;3229;1528827471000;103
0;200257745;410717;Treeantokai;21;1528885511000;102
