;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;1194077;1304498;4LaN;761;1529066688000;54
0;211918002;18270216;toguers;3186;1529145637000;83
0;1543614;1608051;FIORA MECHANICS;553;1528993674000;66
0;1325783;1520227;Akrinuss Bot;3205;1529092067000;76
0;348747;501031;ERVA TERERÉ;11;1529149225000;59
0;206301234;10152531;Yakushí;1590;1529147765000;166
0;211917745;18290186;Nigrum Pantherae;3224;1529095296000;53
0;200474128;2361597;Duclou;745;1528366258000;79
0;385545;440645;Ksiv;908;1529143608000;73
0;457633;552733;ill be better;907;1529100800000;81
0;219532274;31400130;YoYo JoJo;3478;1529052699000;70
0;214766880;24810137;Krastymel;1458;1529113743000;60
0;547045;602145;time for dinner;1385;1528980310000;90
0;391573;446673;Ninj sad;3379;1529007676000;113
0;366932;402032;Grevthar;1228;1529005916000;101
0;1632616;1706396;Aran;3176;1529054098000;88
0;200288992;2105456;enel1;3065;1529104717000;77
0;217354810;29233192;Miss Luxury;1428;1529144777000;203
0;201621393;3546357;Barry de Barry;3160;1529012992000;108
0;215925483;27402791;miIiodas;3368;1528887315000;64
0;217151722;29120132;RSL TutsTutsz;930;1529144266000;152
0;216213491;27820158;Suanybb;11;1529142664000;67
0;206309248;10212285;Martiins;3520;1528864915000;86
0;455061;550161;Stealzin;3494;1528981198000;102
0;211601125;18090142;warangelusadpls;7;1529134620000;74
0;216024273;27512709;Yan Franco;3231;1529115202000;78
0;407353;472453;bydekixd;1325;1529132628000;86
0;412874;477974;Zaphkíel;977;1529146655000;129
0;201301210;3222212;Raven1;3508;1529110077000;150
0;395253;450353;Mr Glass;3376;1528818592000;120
0;1495032;1660132;REAL FAKE DOORS;539;1529077595000;73
0;205694855;9660188;greek yogurt;3175;1528824616000;60
0;214759547;24781944;PJ THE ANIMAL;21;1528962641000;83
0;822647;871762;Café Pretinho;3459;1529146521000;115
0;1440761;27740439;RDP Kadaki;3182;1529137004000;93
0;202114820;4006761;Wenzinger;3165;1529112397000;128
0;368451;403551;SkB;1670;1529107514000;110
0;218596309;30644278;Mát;20;1529125523000;73
0;509608;584708;Little Wos;3385;1529094843000;96
0;444700;539800;Teusla;937;1529062420000;138
0;211986472;18770125;CNBrunch;1439;1528917848000;52
0;201433786;3297574;UNREFORMED BTW;539;1529093452000;85
0;212732560;20252143;SUB MEC;3368;1528238541000;67
0;211178364;17074696;KT Mandiocaa;3152;1529021607000;81
0;214967706;25010156;Homeless adc;3495;1529091339000;54
0;211510472;17663661;AKMU;978;1529109154000;69
0;214767310;24800140;NA KUCKEIRA BIXO;3202;1528807459000;51
0;213237822;21642856;Bhz;3270;1529088878000;167
0;211080853;16985434;luíspedrod;3227;1529146614000;127
0;214767150;24810143;little gold;1635;1529066389000;71
0;201880841;3766192;DANIEL FURLAN;554;1529111476000;127
0;425705;520805;RED Cabu;3157;1529098382000;96
0;438397;533497;Pinguin Cotoco;3231;1529102781000;80
0;1951964803074784;34000124;3242363;25;1529091339000;41
0;211917499;18290189;IlIlIlIIllIlIllI;2087;1529145076000;46
0;1046119;1141219;Prblank;1641;1528828653000;90
0;421730;486830;takeshi;580;1528800012000;55
0;214767232;24820140;yougotmenervous;1439;1528903761000;91
0;200835817;2615838;Howper1;775;1529145516000;66
0;514216;589316;Babidii;3496;1529092110000;97
0;202579568;4499324;Nyu;3152;1529121665000;106
0;1041179;1162683;Nestorzinho;3496;1529097354000;59
0;212554266;19832324;RonRom;3376;1528879446000;65
0;1202510;1284062;Picknn;709;1529149226000;106
0;200965145;2891839;Destinyyy;3231;1529128100000;63
0;212982070;21210129;parsa da lisa;1439;1528361227000;63
0;1655762;1760285;Wartin;683;1529085007000;120
0;1182093;1357193;Peccato;3186;1529107064000;69
0;201197224;3057217;Atrasia;3159;1529091339000;106
0;216132398;27800149;Glaucia;3230;1528921212000;93
0;205533002;9480188;Minerva ;3150;1529147381000;93
0;212748190;20252931;BAAAAAAAAAAANKAI;1589;1529139500000;97
0;212682321;19936193;PNG Jovigod;3151;1529148756000;71
0;220662696;32530127;imiK;3511;1529140460000;70
0;205533189;9540245;tinowns2;693;1529137968000;70
0;211751464;18166519;z4y;3509;1529074576000;118
0;203363796;5562087;Brucer;906;1529087617000;75
0;440988;536088;Amazing Zuao;558;1529049891000;102
0;214407484;23793754;AAAAAAAAAZZZZZZ;3008;1529095179000;68
0;405253;470353;Mandioquinhaa;3379;1529109752000;65
0;429658;524758;arrogant warrior;19;1529101469000;107
0;212941216;20860131;Warangelus;23;1528989969000;82
0;210473289;16050132;nem vou tentar;20;1529005595000;82
0;211082100;16975364;live my life;1469;1529110606000;190
0;445242;540342;RED Guigo;593;1529085957000;113
0;211619539;18180625;Lúcyfer;3148;1529021607000;132
0;555535;610635;Days4fun;1114;1529079955000;89
0;400730;455830;danz0r;3493;1529136956000;91
0;216338496;27980135;Sílent Player;2077;1529095296000;103
0;219532373;31410132;Jojovirone;3366;1529003322000;68
0;899210;994310;Hora de worka;578;1529102789000;99
0;212982310;21190134;CHICÃO LINGUIÇA;3496;1529093251000;85
0;410809;475909;ICH Pizzaiolo;504;1529006940000;102
0;201295570;3254291;RedBert;3466;1529004021000;73
0;211986890;18780124;ta frio demais;28;1528731912000;48
0;219532432;31390126;ERASAO EMBRAZADO;11;1529138630000;64
0;493995;569095;Just Dont Cry;3521;1529107322000;80
0;365312;400412;exceed apogee;3020;1528707380000;47
0;201300230;3255468;Kappareca;620;1528923987000;107
0;213299448;21852695;Satan himself;27;1528988332000;85
0;200030555;1833896;CNB Hy0g4;1641;1528976884000;130
0;575783;437956;Copernic1;1456;1529138539000;120
0;216132610;27820136;boosted adc;1509;1529139500000;78
