;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;42259898;41963589;Catstyle;1301;1529103845000;73
0;29647586;25251096;Erring;576;1529149909000;105
0;41574953;41373137;Tanya Degurechaf;3182;1529156573000;128
0;37255936;32497510;Hayp;1670;1529175166000;62
0;201818842;37915705;Trust46;2076;1528917087000;94
0;36783285;31921889;xDamon Salvatore;1633;1529170225000;88
0;226232958;69503652;Knife Cat 420;3496;1529014041000;66
0;204244611;40027898;Gery Nikol;775;1529189732000;135
0;24061759;20768545;Keàsar;1588;1529165844000;91
0;31224358;26899838;Jarzynski;586;1529195859000;138
0;22545233;19708054;Heals1ut;3496;1529098322000;62
0;224003027;67237036;DawidaZ314;0;1528896651000;66
0;39076190;34366642;Zest of a Lemon;3017;1529183055000;82
0;24245714;22887932;Błack Swan;3366;1529165955000;108
0;205301418;42321931;Goddess Shy;3172;1529141848000;65
0;203618385;39596221;1Tyr;3328;1529172069000;70
0;35045089;30354925;S4breTooth;987;1529175166000;69
0;33497422;28928793;StoneGuard;3368;1529191483000;116
0;218821977;56366993;Inferiorities;1592;1529198629000;130
0;36930293;32276072;Drutut;3149;1529181702000;85
0;210938495;47802316;Jôn Snow;3102;1529063369000;95
0;221118623;61002976;Chains;3301;1529185910000;120
0;224764014;68397877;thícc boy;3493;1529199729000;131
0;41487162;41188305;RABANUS XDD;1440;1529191625000;86
0;226549513;70182989;Midlane Outsider;3175;1529180288000;118
0;24972786;21445018;lykku;3205;1529153912000;70
0;25246534;21652445;WADOWICKA BESTIA;10;1529187375000;70
0;216262934;52463268;JACKET IS MINE;3175;1529164290000;84
0;41220329;41065582;Saloez;3186;1528719562000;74
0;27322883;23214988;NXG Legion;503;1529185173000;68
0;24895944;21398034;Thé Fàllén Angél;3496;1529173963000;81
0;209752240;46571745;Challenger Riven;3306;1529006155000;65
0;26309568;22424102;Dat Guy M0arcin;1413;1529163899000;80
0;37692538;33015585;Wolf and a Lamb;3178;1529157558000;103
0;223696854;66606846;SpeeDDu;7;1529073653000;53
0;32098864;27638198;Samyaza3;3013;1529183971000;70
0;200817483;36926878;Zenap;3495;1529156573000;122
0;217803159;54973039;Kristijan King;548;1529176012000;168
0;204641373;40358396;BDS Laudon;3455;1529176606000;117
0;30291655;26053958;FonikiKouradoula;3186;1529186555000;123
0;28719134;24277714;pYemuL;3368;1529180667000;58
0;22983588;40734816;matiz4win;1591;1528831077000;86
0;227383013;70596075;HakunaMattatta;2;1529181702000;70
0;217314012;54125134;DeIusion;3382;1529165615000;140
0;34872986;30110835;PoN;1109;1529140875000;116
0;224832932;68728548;adalbarthasdine;28;1529191625000;41
0;34989510;30226164;Fr0m 0 2 Her0;3328;1528949816000;62
0;35675853;30950217;Necromartin;3398;1529182744000;92
0;33383759;28984810;prodajnica;503;1528864050000;50
0;206567240;43603496;Baldikshir;3398;1528901850000;60
0;31680536;27242434;kakosicek;3493;1529175004000;114
0;211770043;48613864;Hi Im Fali;2073;1529182002000;84
0;37214070;32525539;solony1;3496;1529191625000;116
0;29053748;24537185;Sgt Reckface;914;1528993424000;65
0;206211457;43062702;iTq;20;1529096785000;98
0;221804022;62475364;BarrelBros;1301;1529175166000;57
0;26313473;22428390;Skinny dipper;3006;1529112206000;61
0;34559938;29954113;GodFree;3014;1529184377000;114
0;28687616;24252613;Talkoś;3366;1528922612000;65
0;228617767;71374980;beamer bøy;7;1529140875000;55
0;40987735;36174939;Orochimâru;987;1529181947000;84
