;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;1041179;1162683;Nestorzinho;3496;1528817820000;58
0;210324160;15890130;fatboy prodi;3393;1528839535000;85
0;211601125;18090142;warangelusadpls;7;1528795034000;74
0;509608;584708;Little Wos;3385;1528828441000;95
0;1202510;1284062;Picknn;709;1528821611000;104
0;204060365;6632055;SoloqHeroVrauRx;3167;1528823083000;108
0;384254;419354;alvinho;507;1528726125000;86
0;201443088;3345070;Xeroque Rolmes;18;1528811890000;83
0;205533189;9540245;tinowns2;693;1528836752000;70
0;201433786;3297574;Josedeodo;539;1528834256000;84
0;412686;477786;lie blanc182;3496;1528796389000;63
0;428764;523864;divinity ayel;3414;1528831619000;77
0;202648015;4602614;Eu sou o Jojo;3244;1528740323000;83
0;213030014;21230246;Yoaan;3378;1528844905000;104
0;210473289;16050132;emp1;20;1528848087000;81
0;533991;517654;Ataides;3377;1528738894000;94
0;407353;472453;bydekixd;1325;1528808928000;86
0;434195;529295;burn to emerge;552;1528813377000;72
0;200333913;2161086;Pucas Laquetá;3508;1528745508000;87
0;1046119;1141219;Prblank;1641;1528828653000;90
0;411890;476990;TSW Drop;588;1528805797000;116
0;201151105;3974104;FnaticRC Rekkles;1151;1528536373000;99
0;211918002;18270216;toguers;3186;1528836752000;82
0;348747;501031;ERVA TERERÉ;11;1528472067000;59
0;201300230;3255468;Kappareca;620;1528836752000;107
0;219397058;31094545;Sky s2 BR;7;1528836752000;68
0;483952;424963;Namezero;685;1528821611000;99
0;411060;476160;high noon;3495;1528818918000;87
0;435636;530736;Sarkão;3160;1528826973000;78
0;213456104;22055132;Olkaida;3508;1528843574000;142
0;203886323;6230125;Kales Myth;3495;1528813769000;99
0;445242;540342;RED Guigo;593;1528838457000;112
0;212403759;19440391;WP LynX;3354;1528806285000;126
0;201126789;2990701;The Cheater;3465;1528663564000;91
0;365312;400412;exceed apogee;3020;1528707380000;47
0;1631508;1726011;TusiN;3378;1528862387000;95
0;211080853;16985434;luíspedrod;3227;1528832103000;125
0;201880841;3766192;DANIEL FURLAN;554;1528820743000;126
0;211619539;18180625;Lúcyfer;23;1528829332000;130
0;547045;602145;time for dinner;1385;1528838367000;90
0;200021896;1872796;Revalí;1455;1528825437000;97
0;1614977;1724409;YGOR FREITAS;3336;1528828333000;98
0;202656733;4583588;Unreality;3510;1528813377000;90
0;214767310;24800140;NA KUCKEIRA BIXO;3202;1528807459000;51
0;1951964803074784;34000124;3242363;25;1528836508000;40
0;212982310;21190134;CHICÃO LINGUIÇA;3496;1528826358000;84
0;200030555;1833896;CNB Hy0g4;1641;1528820511000;129
0;219532274;31400130;YoYo JoJo;3478;1528818592000;69
0;1440761;27740439;RDP Kadaki;3182;1528721774000;93
0;366932;402032;Grevthar;1228;1528798427000;100
0;402797;457897;DJ LuzAzul;578;1528631179000;46
0;200354626;2143857;Arlon547;1151;1528729015000;116
0;219532365;31410126;YoYo Lynkez;3458;1528823998000;96
0;206309248;10212285;Martiins;3520;1528862387000;86
0;374974;410074;Dov3;1232;1528831969000;72
0;219595408;31400150;Pokas ideías ;3230;1528830306000;50
0;210735633;16385949;HAND OF N0XUS;3368;1528829769000;110
0;204643759;7482188;Redentor;3176;1528821611000;127
0;200986299;2854374;Trovaozin;3225;1528848087000;103
0;200474128;2361597;Duclou;745;1528366258000;79
0;400730;455830;danz0r;3350;1528796824000;91
0;395253;450353;Mr Glass;3376;1528818592000;120
0;212982070;21210129;parsa da lisa;1439;1528361227000;63
0;212748190;20252931;BAAAAAAAAAAANKAI;1589;1528755281000;97
0;575783;437956;Copernic1;3466;1528846874000;118
0;217354810;29233192;Miss Luxury;3495;1528833458000;197
0;216998513;28883895;Hydrogen;10;1528568285000;51
0;368451;403551;SkB;1670;1528816593000;110
0;898558;993658;trash top;3163;1528798427000;88
0;1951964819655392;33990125;l can be better;3496;1528831228000;41
0;201197224;3057217;Atrasia;3159;1528844905000;106
0;209760512;14494449;evr0t;3368;1528814517000;99
0;200550617;2339756;12574217;1666;1528192345000;97
0;1495032;1660132;REAL FAKE DOORS;539;1528831619000;73
0;555535;610635;Days4fun;1114;1528668425000;89
0;425277;520377;envy 30;1437;1528828653000;84
0;1591565;1721150;goku chan;1114;1528821367000;91
0;211986472;18770125;CNBrunch;1439;1528820315000;52
0;214967706;25010156;Homeless adc;3495;1528820511000;53
0;200306423;2244534;kksh;3378;1528736827000;131
0;201621393;3546357;Barry de Barry;3160;1528707380000;107
0;216132610;27820136;boosted adc;1509;1528618871000;77
0;200197997;2003578;Clovinho;3494;1528842110000;118
0;202498051;4451476;doravante;3160;1528729564000;90
0;214414977;23844107;Kur0;1160;1528724976000;93
0;215925483;27402791;miIiodas;3368;1528635886000;63
0;203298093;5248317;Taara;606;1528828441000;72
0;421730;486830;takeshi;580;1528800012000;55
0;211751464;18166519;z4y;745;1528805302000;118
0;385545;440645;Ksiv;908;1528732454000;72
0;425705;520805;RED Cabu;3157;1528752468000;96
0;435744;530844;Sneez1;4;1528815469000;75
0;457633;552733;ill be better;907;1528831619000;80
0;427457;522557;tinowns;593;1528790957000;54
0;201301210;3222212;Raven1;3508;1528832526000;149
0;214766880;24810137;Krastymel;3172;1528849955000;59
0;200454368;2360158;LUIS CARVALHO;3029;1528828333000;48
0;214767150;24810143;little gold;1635;1528721774000;70
0;215323957;25900130;guymkryukiul;7;1528803539000;70
0;219532432;31390126;ERASAO EMBRAZADO;11;1528828333000;62
0;200897956;2833743;AvaIanche;502;1528835658000;115
0;218440163;30610309;gebradetransgay;1453;1528826155000;118
0;212941410;20860130;Little Rookie1;1120;1528790773000;89
0;210245720;15640138;Helior;3511;1528842283000;88
0;219532373;31410132;Jojovirone;3366;1528737181000;68
0;493995;569095;Just Dont Cry;750;1528818845000;79
0;202579568;4499324;Nyu;3152;1528806036000;104
0;211917676;18280187;rkid;1509;1528489338000;66
0;367980;403080;Loop;12;1528834256000;66
0;405253;470353;Mandioquinhaa;3379;1528848087000;63
0;217151722;29120132;RSL TutsTutsz;3455;1528820994000;151
0;204087184;6673314;esA;746;1528823998000;86
0;212686532;20026328;PnL1;7;1528325256000;52
0;218596309;30644278;Mát;20;1528705044000;73
0;200472885;2472380;Kaze Ronin;1108;1528850817000;109
0;458059;553159;just a c0cky jg;3239;1528718812000;99
0;216338496;27980135;Sílent Player;2077;1528840942000;102
0;215670867;26810871;C9Sneakyfanboy;3196;1528717789000;58
0;202140264;3978933;BF781;7;1528552002000;75
0;200768908;2596351;God Needles;3366;1528816872000;111
0;201083436;2984886;Rhaegalarys;3175;1528830738000;152
0;203298978;5400152;Ayato Amaguigo;924;1528631815000;57
0;818084;840819;Vipeeer;3493;1528834164000;95
0;202262947;4191339;JJOOSUNG;7;1528828653000;84
0;200954215;2850703;Yan;548;1528790246000;74
0;475122;512750;whatiswrong;3262;1528840878000;131
0;214759547;24781944;PJ THE ANIMAL;21;1528836508000;83
0;514216;589316;Babidii;3496;1528814508000;96
0;211178364;17074696;KT Mandiocaa;3152;1528842110000;81
0;211082100;16975364;live my life;1482;1528788634000;189
0;220662696;32530127;imiK;3511;1528827850000;70
0;369437;404537;Shimàzu;3353;1528043653000;101
0;455061;550161;Stealzin;3494;1528709978000;101
0;1182093;1357193;Peccato;3186;1528789369000;68
0;565708;498101;RSL TaKKeru;3465;1528821140000;148
0;209778448;14850127;Buggáx;606;1528848087000;52
0;1739348;1798029;Sephis1;855;1528476169000;59
0;204631088;7591541;suck my blade;1383;1528826022000;110
0;444700;539800;Teusla;937;1528746483000;137
0;855342;852464;dyNquedo NGDP;984;1528808003000;74
0;440988;536088;Amazing Zuao;558;1528844905000;101
0;203039066;4967463;May 17th;1643;1528826952000;97
0;216132398;27800149;Glaucia;3230;1528823776000;92
0;204064307;6572250;Dekisokonai LLKO;715;1528748785000;65
0;211986890;18780124;ta frio demais;28;1528731912000;48
0;421982;487082;FLA brTT      11;28;1528810849000;86
0;212941216;20860131;Warangelus;23;1528840878000;81
0;216213491;27820158;Suanybb;11;1528641982000;66
0;213237822;21642856;Bhz;3150;1528842283000;167
0;202143027;4009334;stephen ameII;3508;1528834256000;144
0;200835817;2615838;Howper1;3172;1528828324000;65
0;201295570;3254291;RedBert;3466;1528485251000;72
0;355393;500182;CNB Robo1;506;1528708709000;87
0;212732560;20252143;SUB MEC;3368;1528238541000;67
0;895488;990588;FNC Pickkles;922;1528814733000;70
0;203363796;5562087;Brucer;906;1528808928000;74
0;200965145;2891839;Destinyyy;980;1528830306000;61
0;391573;446673;Ninj sad;3379;1528769493000;112
0;212682321;19936193;PNG Jovigod;3151;1528808003000;69
0;214392592;23792946;Just Lose;1589;1528839328000;78
0;412874;477974;Zaphkíel;1625;1528831619000;127
0;200288992;2105456;enel1;3065;1528564432000;76
0;214407484;23793754;AAAAAAAAAZZZZZZ;3009;1528775998000;68
0;214767232;24820140;yougotmenervous;1439;1528842283000;91
0;213385908;22001193;Mewkyo;3242;1528821611000;95
0;822647;871762;Café Pretinho;3459;1528654700000;115
0;211934517;18280212;korean d2;3233;1528820315000;68
0;438397;533497;Pinguin Cotoco;3231;1528843574000;80
0;213020220;21142674;RinzIer;912;1528834256000;70
0;214767715;24810150;GENESIS SHINI;3478;1528826358000;48
0;204066490;6632369;RED Perz;785;1528826022000;114
0;205694855;9660188;greek yogurt;3175;1528824616000;60
0;1194077;1304498;4LaN;761;1528800012000;52
0;212836661;20640125;choramaisae;7;1528819863000;66
0;200184873;4369373;Aegís;3376;1528808788000;90
0;547239;602339;SKG Vasto;938;1528861330000;148
0;202270219;4211935;Lunefe;3182;1528657734000;91
0;213299448;21852695;Satan himself;27;1528743073000;85
0;217573847;29380511;Chachki1;1386;1528742268000;71
0;431103;526203;URSÃO DA FEDERAL;28;1528566213000;72
0;202166203;4121293;Klaus;3241;1528737553000;70
0;201110826;2968269;Stepz;3496;1528842110000;121
0;1543614;1608051;FIORA MECHANICS;553;1528740629000;65
0;205321110;9180143;PETALO PETALO ;1301;1528838677000;57
0;205533002;9480188;Minerva ;3217;1528839913000;92
0;219015987;30992817;PRG lima;3460;1528832393000;112
0;216024273;27512709;Yan Franco;3231;1528779175000;78
0;412070;477170;o Kalec;3455;1528834256000;97
0;217459202;29196028;almirante1;1151;1528810849000;72
0;203600843;5663560;XerembaMole;22;1528733753000;53
0;789733;808975;Vahvel;3156;1528828441000;62
0;211510472;17663661;AKMU;3008;1528822154000;66
0;216036030;27620140;KID GOTEN;3367;1528807459000;69
0;212648972;20014792;NOTEJURISPERITUS;2091;1528826973000;90
0;206301234;10152531;Yakushí;1590;1528830300000;164
0;444150;539250;HKS Caos;1297;1528833458000;108
0;211917745;18290186;Nigrum Pantherae;3224;1528840878000;51
