;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;41866574;27251616;ULookSoCharming;3008;1529129457000;104
0;34361058;21103810;BendyAndy;3440;1529043330000;92
0;34166194;21172589;sadsdasdasf;509;1529201025000;86
0;234011109;77252739;FUNKYFRAGAS32;1440;1529199511000;90
0;44071122;29773406;Tonington;847;1528744465000;67
0;232193393;73543081;SKT T1 Crown;3455;1529129422000;92
0;427895;401063;xFSN Saber;3233;1529109196000;73
0;209016881;46069412;foggedftw1;1301;1528861400000;60
0;236691073;83089575;Ssumdayday;3229;1529131611000;64
0;34910950;21498922;Linsaníty;3379;1529003655000;71
0;209954951;47165206;HIGH APM LOW BMI;3478;1529009001000;90
0;43155774;28993829;xKace;3155;1529197056000;87
0;45351278;32299406;Spawwwwn;513;1529197315000;104
0;35373984;21830641;Enripsa fan;3464;1529113666000;55
0;48094862;33419995;CopyAndPaste;3458;1529186240000;67
0;36222120;22438041;snap;3013;1529105629000;99
0;50575801;36099357;Fapdo;599;1529034988000;67
0;231993300;73170218;Miguel el toro;3263;1529136126000;88
0;233971783;77351819;Saskioo;3225;1528522049000;74
0;244261995;91739120;Play for KDA;20;1529049737000;59
0;214802564;51949451;AD Nannies Pref;1106;1529093851000;84
0;34096520;20918669;elise player;7;1529040733000;84
0;34838328;21806931;Xeno;3350;1529163902000;59
0;49830899;35409134;Srkenji;556;1529131667000;114
0;247624230;95439134;olruol;3152;1528781673000;39
0;34038296;20877255;TCLB Tempest;3102;1528766474000;73
0;238226639;87330006;Yusuiˉ;3103;1529199511000;68
0;202399119;39561509;JuIius;897;1529197315000;153
0;201855715;39040566;GGS Matt;3268;1529132941000;85
0;34236973;21014987;lron Pyrite;3236;1529183858000;66
0;236438563;82962549;10 IQ PLAYER;3006;1528657044000;97
0;36169117;23162732;Byeong Hoon Lee;3267;1529178777000;86
0;217191798;54986862;Àsyc;4;1529199518000;159
0;210143336;47401142;Soulmario;3231;1529200622000;179
0;50164583;35592112;stuntopolis;3494;1528785443000;49
0;33955468;20823651;C9 Smoothie;7;1529199358000;94
0;34736898;21371454;ScrubNoob;1588;1528959159000;116
0;37572051;23476283;EricZYang;588;1529201426000;177
0;240316201;89299096;IlIlIllllIII;22;1529183858000;44
0;32672133;19912360;VERSACE JiNPACHi;3382;1528955012000;103
0;204011393;41233933;MistyStumpey;907;1529189547000;94
0;49398962;34925733;CG Solo;543;1529177255000;82
0;247997681;96059078;my crabs;22;1529199358000;40
0;201586599;38880034;Soligo;19;1529172447000;57
0;32827730;20389591;Inorï;7;1529199518000;66
0;227437380;65389101;gazuaaaaaaaaaaa;7;1529132995000;51
0;31991041;19296564;fwii;3221;1529107037000;102
0;234426625;78739091;IdioticGuy123;3233;1529119944000;63
0;34517259;21276764;Vulcan1;3264;1529128343000;110
0;33005538;20156599;Carmen Campagne;4;1529171537000;73
0;36523936;22654107;yhw;3228;1529165322000;125
0;247307520;95090711;DeafRef;7;1529199518000;50
0;39663772;25125682;Niles;3459;1529123868000;89
0;28128;1681;TCLB Robin NA;3465;1529041482000;100
0;33953372;20822144;ÐaÞtion;576;1529201302000;98
0;207089727;44317220;Sheepp;3414;1529136126000;65
0;42308135;27816311;N4omi;3225;1529195164000;68
0;36193136;22417049;Cuyo;3284;1529176942000;85
0;205086552;41849159;Rodov;580;1529200318000;90
0;208317941;45661658;Bao Bao;1625;1529186290000;98
0;1957554315782944;96629156;a wood;4;1529200622000;38
0;227948429;66042977;TwTv KatEvolved;3270;1529109186000;90
0;230690174;71229345;divided jungle ;2088;1529171537000;65
0;47984776;33239179;ZeyzaI;3379;1528770940000;58
0;37631136;23552941;deftIy;3378;1528854389000;85
0;32359704;19665819;Duocek;532;1529194131000;96
0;49653074;35097344;duoking1;778;1528950593000;70
0;32578691;19839806;blaberfish2;2074;1529040803000;107
0;41531765;26851284;PainlessM;1381;1529031562000;97
0;548787;521955;WildTurtle;538;1529013367000;47
0;210468670;47607839;Gong Yoo x;7;1529188686000;70
0;200297075;37343071;avi is me;3103;1528780240000;67
0;246168281;93731255;dsazfxgchn;5;1529129240000;48
0;241186843;89599264;D9 Grelly;3020;1529172862000;114
0;213387568;50759139;qldurtms;1467;1529197315000;58
0;201541446;38809624;Sophist Sage;588;1529056731000;121
0;49905535;35361116;Q16KpquGsIc;536;1529105629000;62
0;32746443;19967304;Shiphtur;23;1529101156000;147
0;34897744;21490433;goldenglue;3378;1529046873000;96
0;230975554;71860010;Boris Oppa;3008;1529035129000;79
0;32508862;19787999;GGS zig;3466;1529041793000;68
0;38313918;24069119;Hate;3348;1529137634000;123
0;201320173;38375098;Jurassiq;3268;1529178912000;79
0;42953504;28663867;Erry;1114;1529201426000;68
0;49565990;35092858;Challenger Eoba;7;1529181738000;57
0;244430066;91909115;tarzaned2;932;1529181569000;72
0;36585992;22701102;EleJiggle;3460;1529197747000;107
0;231876866;73136544;Feí;22;1529119944000;81
0;44730604;30397116;Lemur;3018;1529138029000;99
0;44418714;30212825;Spirax;682;1529183228000;83
0;50656739;36111109;Julien;688;1529191862000;97
0;39280199;24823450;Viel Glück;775;1529077493000;66
0;38502878;24220969;thtr;543;1529192526000;87
0;218540727;56829156;Laceration;2087;1529176942000;98
0;98557;71715;MeNoHaxor;3205;1529199518000;89
0;232683859;74731419;cupcakes29;19;1529197583000;63
0;226643949;64290527;CONTRACTZZZZZZZZ;929;1529138377000;66
0;34108;7250;Apollo Price;3264;1529130244000;101
0;237846944;85889107;LetsGoGuys;23;1529134603000;70
0;210738637;47836799;Liquid Hard;3440;1529127324000;68
0;203656354;40661961;The Tank Man;3205;1528353913000;98
0;41966115;27470522;Arcsecond;1149;1528953955000;119
0;247624272;95429143;ESKEET1T;21;1529135108000;43
0;234118421;77520973;TCLB Zephyr;3382;1528762150000;95
0;233688383;76603307;ChiralX;3496;1529017989000;61
0;244030150;91634369;Origami X;3175;1528878475000;55
0;42931245;28742820;Jast;1625;1529025740000;88
0;244134321;91615420;Evølve;3440;1529199388000;93
0;38417493;24154639;yeedam;21;1529196974000;71
0;230353358;70132282;XueGao;3497;1529201426000;99
0;39343628;24877618;Vares;3369;1529138136000;120
0;32281250;19587365;Tony Top;1301;1529199518000;101
0;203435391;40540196;Fanatiik;3379;1529101156000;78
0;29512;2648;Pobelter;3440;1529194214000;89
0;32850898;20047271;Descraton;3496;1529034395000;123
0;35801703;22141445;SandPaperX;22;1528590125000;89
0;37872899;23715786;KitKatxz;3179;1528964691000;60
0;247548881;95439104;PRODUCTPLACEMENT;7;1529181091000;39
0;46642159;31929876;Arceesenpie;776;1529201105000;61
0;39048253;31563939;butterfły;23;1529201426000;54
0;31756459;19061980;Lourlo;935;1528512490000;98
0;40007888;25401864;Credenda;539;1528515985000;51
0;238165212;86912471;Nugeek;26;1529199358000;66
0;229194346;68469257;Azures;1665;1529200622000;113
0;44474302;30255016;TheeBrandini;3466;1529103453000;72
0;226988887;64834040;DufTlalgkqtlek;552;1528781663000;53
0;245520390;92959312;IlIlIllllIIIIIII;742;1529086020000;49
0;32484100;19770082;Criś;3160;1529200622000;138
0;230336710;70191897;adi0s;23;1529199358000;50
0;200465862;37481045;insanityxxx;3151;1529200622000;158
0;201108485;37928970;Lesu;2072;1529181091000;173
0;36541962;22670229;Shout;1638;1528877062000;88
0;35991268;22275443;TCLB ZzeR;539;1529083521000;65
0;47877977;32867184;Blitzt;588;1529199518000;105
0;32683551;19920510; Sudzzi;2091;1529194214000;77
0;231498585;72849285;ChumpJohn Again;25;1529187863000;56
0;36154943;22403576;Pants are Dragon;1456;1529134603000;107
0;43117625;29161654;mulgokizary;3018;1528783100000;51
0;204630534;41786897;Kurumx;3379;1529126163000;78
0;238107736;87119170;OpTic Arrow;18;1529177001000;84
0;32391976;19698094;FallenBandit;561;1528786193000;93
0;234999809;80240589;Toàn Tran;3440;1529019330000;48
0;233033899;75900909;Neøø;3160;1529112845000;139
0;36898185;22946266;GaoGao;3478;1529131544000;74
0;216696231;54059235;fwii Talon;1301;1529040301000;45
0;32145619;19451735;3scrimslover;512;1529120382000;95
0;34389376;21124626;Rikara;3022;1529197583000;128
0;44291086;30046300;TCLB plan ahea;1440;1529152245000;121
0;33219909;20305573;shochi;1625;1529193261000;111
0;39641341;25108893;CaptainShrimps;513;1529192526000;90
0;34486740;21193669;Hakuho;539;1529127324000;87
0;211103379;48193601;Spica1;1337;1529200622000;75
0;227437375;65409096;crow5;1114;1529179929000;72
0;36278569;22478427;Biofrost ;23;1529133050000;76
0;217536267;55375727;Fated Enigma;3495;1529082013000;127
0;236904977;83629091;NA Swifte;1461;1529107729000;70
0;214525325;51680686;RobbyBob;7;1529128343000;94
0;32317826;19623941;Rendyu;3284;1529195164000;114
0;243554303;91419120;TSM Zven;7;1529136126000;99
0;39077192;24671130;Allorim;532;1529120382000;109
0;44711577;30366254;Acoldblazeolive;23;1529168250000;69
0;203983479;40835255;Bóbbý;3496;1529118738000;116
0;38112158;23907257;Janna Mechanics;1114;1529170254000;83
0;247352288;95119178;WPI 3970;3466;1529036561000;45
0;229139287;68401488;5tunt;3165;1529054458000;80
0;34731994;21367804;Cris;3478;1529176942000;57
0;1957545743829664;96659148;jngler52;1341;1529199511000;36
0;243809763;91451619;etrianodysey;28;1528926363000;80
0;210909980;47943093;3in1warrior;3379;1529129497000;68
0;238313919;87439213;ìnori;2087;1529184014000;118
0;207872598;45191640;PoopSwag69;3376;1529201105000;122
0;43166232;28903785;YummiBananas;3159;1529027726000;132
0;239058549;88229545;Gate;502;1528779890000;110
0;237028675;83552233;duoqueen1;778;1529017109000;68
0;37436192;23368264;Tracy Mcgràdy;3496;1529200622000;50
0;41563714;26822730;BloodKey;0;1529110630000;51
0;38633371;24326160;Sweaty ASol;1637;1529107729000;73
0;34970420;21542029;Grig1;983;1529137634000;95
0;227437622;65389099;Liquid Impact;1020;1529141743000;69
0;40733746;26045266;TàIon;0;1529200843000;81
0;201596793;38869932;tank jg player ;948;1529046660000;91
0;236739906;83339118;sks Tmfprl;3264;1528769966000;60
0;245650286;93269094;Potluck;1367;1529194376000;70
0;236744709;83339123;Humble Diligent;3440;1529194214000;79
0;243451127;91429107;CLG Reignover;3231;1529027964000;65
0;34498223;21202019;5fire;539;1529201095000;88
0;36754073;22830349;RF Legendary;2072;1529197747000;73
0;243553955;91429132;TSM Mithypote;3078;1529201105000;77
0;244268815;91507933;758ˉ;7;1529105508000;67
