;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;1336684;1233394;Jøker;1633;1528847657000;116
0;1678066;1540877;Rîn;3495;1528820401000;65
0;1292354;1242018;Kiseˆ;4;1528835872000;96
0;204856100;12850151;Clístenes;3378;1528844298000;91
0;937499;883377;K Ü ;550;1528840670000;114
0;62864;57964;Near ü;1225;1528839617000;126
0;230834;225934;Morts;1633;1528711557000;107
0;60015;55115;Amazing LOL;3455;1528835872000;74
0;101218;96317;Felipekun uwu;3024;1528829390000;95
0;219487;214586;Churri1;576;1528810253000;54
0;88835;83935;UndeFack;3371;1528833787000;126
0;152193;147293;Meøwri;3457;1528791178000;93
0;56242;51342;We Are Life;3008;1528809686000;55
0;951451;897920;Cubik;989;1528835629000;106
0;347818;372918;BRIOCKS;3014;1528808390000;99
0;66740;61840;REEEEEEEEE;3366;1528818930000;90
0;72902;68001;EduardoFilopo;3512;1528833746000;90
0;225056;220156;xAnubisDarkx;508;1528833463000;113
0;200112601;2080155;Ankør;3398;1528795201000;87
0;86784;81884;midplayer;2076;1528753006000;69
0;788264;735988;Ayax UwU;3376;1528803597000;76
0;263347;258446;Plugo;3354;1528836358000;66
0;420308;425408;Jarankal;3365;1528826219000;89
0;200765841;3773783;xypherz;3208;1528734713000;113
0;200261459;2400929;KR0N1C;3378;1528844664000;79
0;196890;191989;DecimeKbPapu;538;1528836482000;81
0;202234411;6445042;ˆoˆ;3496;1528562729000;72
0;206693507;15064565;xypherz v2;3512;1528832393000;49
0;101608;96707;MlDLANE HOKAGE;1114;1528841459000;69
0;201534835;4934350;Ñya x Chan;3379;1528835106000;107
0;146317;141417;Žentrix Senpai;3017;1528838416000;126
0;409424;414524;FIare;3497;1528750331000;103
0;105068;100168;Ázenth;591;1528803586000;96
0;1388639;1254016;Lil Zalo;3478;1528634072000;102
0;204871943;12930776;ME ROBAN BARONx2;3414;1528836482000;144
0;204027459;10890287;ISG GonzGG;1385;1528809102000;94
0;243289;238388;NaFT;1591;1528731202000;88
0;200184592;2261269;Behemov;7;1528842066000;93
0;111190;106290;Atraxa;3376;1528391326000;91
0;82397;77497;Dreary;3508;1528818226000;122
0;148268;143368;RageiT;550;1528747569000;55
0;205502225;13751858;ComradeTinyOne;908;1528745980000;43
0;689344;628534;Lolmanda2;1665;1528321232000;61
0;92107;87207;FoN Mickey;3228;1528838792000;98
0;201461868;4821931;xMeDrogoConJugo;7;1528861955000;124
0;148884;143984;wowee;1392;1528815260000;61
0;120962;116061; Månenform;3078;1528846876000;86
0;201519563;4962799;Høllow;1377;1528832013000;89
0;287994;283094;ScoupAXX ;3495;1528753287000;100
0;210341;205441;Neylan;3304;1528824086000;66
0;46870;41970;Ronnie Sullivan;552;1528507135000;95
0;201741;196840;Ärtyk1;3150;1528840990000;102
0;98741;93840;CHAU AMlGOS;535;1528834874000;67
0;200843499;3871646;Focus al Soporte;1636;1528826662000;110
0;1874273;1725342;Shmebülock;1386;1528825036000;117
0;137123;132222;ANHLTR;1588;1528717389000;78
0;1576140;1460524;Sufukato;3496;1528310585000;101
0;1775156;1621486;Vàsh;3512;1528736235000;105
0;149372;144472;wai not;746;1528821811000;75
0;73044;68143;MakeUpUrMind;1433;1528847259000;97
0;536078;521178;Kartana;576;1528800686000;89
0;246179;241279;Az Sky;512;1528826219000;82
0;47022;42122;TøpLop;3242;1528826207000;152
0;203152485;8560132;Henrik Hansen;3465;1528703343000;59
0;34545;29645;PureBlood;3496;1528634072000;82
0;1468749;1342068;Just Historia;552;1528861955000;132
0;200203993;2273511;Bën;1644;1528820401000;92
0;200989607;4054501;Cesni;10;1528846223000;112
0;1101644;1091844;BladeKoz;3167;1528817786000;101
0;200284567;2412423;Color;3351;1528483130000;100
0;978446;919421;LSG TurboBestia;711;1528829082000;94
0;123350;118449;maybe someday;3480;1528778984000;57
0;44698;39798;Reakred;3149;1528841459000;72
0;455296;490396;Ara Araˆ;3495;1528834533000;83
0;1059389;1036819;FzF Skiwii;665;1528839876000;94
0;877297;853348;noghost;4;1528846945000;85
0;200522888;3140449;Que Pajita xD;3494;1528816775000;120
0;206125690;14130145;finding myself;3259;1528795201000;66
0;202281;197380;El tio Pompas;1391;1528844481000;138
0;201067532;4205480;Cuest1oN;3478;1528836039000;90
0;204239219;11510189;MK Piqueos;1225;1528833688000;71
0;436719;462989;sweetnsalty;936;1528827665000;72
0;674681;636854;Furtive Gank;3226;1528845685000;79
0;201833073;5610765;RektIoy;3496;1528836105000;104
0;201590859;5160616;FzF Skeeto;3366;1528814573000;109
0;200177155;2260415;ClickClick;3220;1528838263000;116
0;252524;247624;lkiefer;1442;1528825557000;99
0;187166;182266;Bartoo;1212;1528734558000;67
0;1620454;1464616;TheDarkCloud;3202;1528847409000;84
0;52892;47992;Beemo;3152;1528832393000;114
0;200592845;3361130;Fury S2;3151;1528577633000;143
0;122673;117772;Popeyee;3375;1528864104000;158
0;206825;201925;KVF Swagcheco;3496;1528840730000;104
0;200827426;3814759;CroshFire;3173;1528828493000;168
0;1468526;1381821;BIO ƒriendlyˇ;3158;1528841459000;80
0;598374;556257;Swifty;578;1528829811000;87
0;147483;142583;No pasa nada;3159;1528662412000;88
0;73180;68279;Soul;3362;1528860684000;101
0;169256;164356;Dsk;775;1528840990000;137
0;200511600;2983715;NextGamePls;1301;1528551502000;58
0;217121;212220;MAIN ADC S8;3231;1528836864000;108
0;527602;4171744;Cubbn;2074;1528655488000;59
0;200599572;3331818;METOR1;1385;1528782184000;95
0;204904776;12970770;Laro;3495;1528834874000;102
0;1829350;1811981;Nero CIaudius;3001;1528585896000;54
0;137117;132216;Reformed PIayer;1636;1528556465000;84
0;33054;28154;TA Sasuke;3262;1528628039000;68
0;132463;127563;Galixx;1597;1528836864000;93
0;1761679;1640210;Zeb3xy;3227;1528842066000;171
0;56776;51876;Shelterˆ;1430;1528827345000;66
0;201638770;5271319;HangedMan;908;1528844421000;68
0;202555800;7107829;Shiawase desü;1385;1528830076000;95
0;202219103;6443773;sNow is Back;3426;1528662153000;42
0;1287583;1241278;a tired adc;1458;1528743561000;118
0;200548908;3143085;Chocolito a 100;23;1528416662000;59
0;1352497;1272154;KING Dongˇha;1485;1528827345000;111
0;202203736;6421946;Franchu1440;3261;1528843983000;74
0;248315;243415;MC Marín;3020;1528814573000;82
0;114849;109949;Letz;20;1528828940000;78
0;304237;299337;ByFalco;539;1528659271000;81
0;200143419;2221442;Stryderr;1159;1528831533000;106
0;204256528;11540922;Sneakymi;3398;1528665983000;44
0;888186;910888;Stylê;3414;1528754028000;172
0;201244651;4514609;Derringer;3369;1528750564000;87
0;825064;887542;Áckerman;3512;1528836221000;86
0;207011601;15740146;zeicro adc spam;3485;1528841459000;64
0;201264569;4601058;Postinooo;25;1528434212000;69
0;1181088;1140356;F3NIX;591;1528834874000;73
0;138362;133461;SryNotSry;3154;1528750655000;75
0;413984;419084;Follow;3511;1528842453000;104
0;203502256;9592243;One Clone ;3495;1528716745000;75
0;1682956;1572237;012345678910;932;1528823792000;92
0;60939;56039;tilin;3160;1528768034000;80
0;984032;960743;N N ˇ ;3466;1528820669000;93
0;1550015;1434364;OFWGKTA;578;1528807695000;106
0;158652;153751;LeFede;3202;1528838792000;96
0;121903;117002;Böyfriend;3157;1528473970000;75
0;80294;75394;Shaddíx;3495;1528753497000;73
0;69138;64238;BL Leonaidas;1625;1528827665000;68
0;537526;522626;SantiagoJara;721;1528820728000;73
0;1011124;1031700;Could be XyaaZ;3378;1528838416000;77
