;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;207246039;52118863;GildedEvil;8;1528977100000;68
0;32521522;28881629;WOLVES Hero;1637;1529175583000;132
0;41877591;39562177;Christian Jensen;3382;1529174971000;128
0;22404391;19603230;lur1keen;1631;1529145382000;96
0;31268936;27549186;AHG Tolkin;773;1529007851000;70
0;226468574;84077683;it is destiny;3172;1529036940000;58
0;32609476;28944895;beansu;505;1529167802000;113
0;22471508;19652383;H0lyPhoenix;3382;1529174717000;85
0;27949319;23735326;VGIA Razørk;1385;1529174995000;114
0;226032071;82897059;SD ShaiZenk;1644;1528817925000;52
0;38171663;34978029;SLY Skeanz;2074;1529153470000;128
0;38298808;35037145;Ragner DOG ;23;1529167305000;76
0;202849736;44256793;YouGotFrogged;1303;1529165125000;100
0;209308499;56236881;Kaos Malthael;3158;1529169979000;77
0;219540664;70027323;Agresivoo;3382;1529107929000;105
0;33932258;30120801;runnin low;7;1529155500000;92
0;231544209;96627066;felØ de se;2074;1529100430000;91
0;26959586;22927914;Jiren Mid;1644;1529101947000;82
0;205741789;49276837;S1 Hades;1386;1529171600000;87
0;23169661;20395020;cospect;3009;1529110306000;72
0;22155094;19423426;ARMY Prime;3018;1529092176000;102
0;25919301;22126727;walsitaM;586;1528931674000;68
0;218038846;66995255;Hi im Domu;1407;1529025604000;60
0;26979495;22941744;TaIonlonfarm;871;1529165957000;101
0;227946865;86878959;sonorK;3355;1529098861000;116
0;37677013;34148603;EikaHoon;773;1528727884000;146
0;24372110;21001130;Odoamne;3233;1529147289000;65
0;239662620;107547025;Wafflebrother;3369;1529077309000;48
0;36623216;33037228;Gentside Treatz;508;1529066833000;80
0;238629313;105986828;fndls1;4;1529174943000;64
0;23956995;20695428;DreamsComeTrue;2088;1529156432000;84
0;25894065;22107301;Guarding You;1633;1529157328000;99
0;30693347;26499571;Chíbs;3478;1529173206000;132
0;21679203;19017368;ScarletRedHands;3496;1528756028000;67
0;232411837;98567102;Dont touch doggo;3006;1529168174000;52
0;231031676;94789011;V Dreams;2075;1528019955000;85
0;209132291;55497402;MiF toucouille;3017;1529168514000;122
0;231284268;97579562;mouz Inspired;1114;1529151605000;79
0;40663671;37903782;Click TheNik;3271;1529166910000;125
0;21784572;19122741;Four Leaf Clovér;23;1529090454000;113
0;42443861;40219771;M Human0id;1416;1529169788000;106
0;237487666;105248387;Hildadet;22;1528734601000;58
0;237125277;104846794;BrokenBladeˉ;3369;1529064565000;48
0;236595776;104189151;Zenavy;1150;1529008027000;59
0;240764510;108948613;ARMY KadirNL;3522;1529169531000;59
0;27601108;23441464;AHG Murmel;7;1529168543000;99
0;227750995;86777339;OhjUu;1233;1529143548000;53
0;26290492;22587236;KIYF ZaZee;983;1529170933000;79
0;222014258;74067492;no job adc;1387;1529114044000;118
0;200665266;41619682;Caviavampier;3160;1529174313000;104
0;229160665;90786998;INSPIREEEEEEEEED;2088;1529110125000;94
0;33090560;29389512;rafitta;1670;1529101947000;92
0;202849154;44256841;l am Freeze;3005;1529150994000;103
0;24760309;21285694;Sawyor;7;1529168514000;79
0;28224933;23896961;tni rof cca;3167;1529098161000;90
0;27455454;23323006;SPY Nisqy;1458;1529097029000;79
0;33753264;29935644;Abbedagge1;606;1528732213000;98
0;28827967;24387527;mYi Greenfire;1394;1529153123000;89
0;212494359;60962346;iZeal;3368;1528931362000;78
0;24322895;20993937;W Hyôrai;3376;1529172505000;99
0;207649506;52210396;Polish Wonderb0y;3310;1529149840000;54
0;227994782;87080148;Flaxxishh;1391;1529174943000;105
0;228734470;88957526;Sàviour;23;1529155903000;99
0;23783643;20570900;ROG Jester;2;1529175583000;106
0;238628917;105996852;Euntoro;1114;1529104040000;111
0;202624076;43874919;ADC is AP but AD;22;1529136904000;77
0;22654093;19789802;MRS Hatrixx;507;1529147221000;71
0;237487743;105388374;Amalpink;22;1528802573000;50
0;201209352;42287489;Twitr lolEREN101;3398;1529169157000;61
0;39675394;36804632;kenzhu9;1153;1529174943000;109
0;23989840;20717177;FNC Rekkles;4;1529160927000;119
0;25352954;21729191;Lexip;1151;1529158072000;116
0;40392978;37722273;Rabble Arouser;1110;1529079526000;105
0;29296925;24779869;Bat0N;3014;1529161851000;77
0;24416531;21045313;Mikyx;682;1529154002000;101
0;231084181;95206795;FNC Caps1;20;1529163405000;140
0;231753057;100167164;TwitchTvSertuss;23;1529171600000;109
0;28860447;24415613;Energy IceCold;922;1529171207000;93
0;220270276;71136981;MagiFaker;774;1529126651000;68
0;232555858;98907626;mouz Chow;23;1529151205000;58
0;26940336;22910599;Winnnable;982;1529079913000;71
0;241820902;111136794;shut up mouth;3378;1529167802000;50
0;237392135;104979693;BUR Hades;3478;1529098876000;81
0;31566858;27635854;FTW Plasma Lemon;3462;1529165957000;95
0;25763353;22017510;shiber;3152;1528984489000;67
0;26164230;22322085;Super sama;3233;1528495791000;80
0;32975855;29205354;Crossmân;3465;1529166256000;99
0;30308530;26316897;S04 Vizicsacsi;3308;1528817047000;74
0;41903943;39562616;MAD Koldo;3462;1529158334000;99
0;23206125;20181136;BIG Kruimel;2091;1529163042000;119
0;22216970;19468950;Fr4id;7;1528822198000;76
0;240365098;108737088;RB Closer;7;1529103648000;61
0;26343078;22447540;Godbro sama;3155;1529024617000;96
0;232995542;100017228;BLACKPINKFAN;936;1528653090000;64
0;232802017;99986935;Fall in L;987;1529110306000;60
0;217973729;66903184;BIG Dreamer Ace;3478;1529163042000;88
0;225783506;82347795;KIYF Carzzy;1450;1529157284000;78
0;22213626;19467621;Subfuse;3478;1528989690000;87
0;201324904;42176118;ROCCAT HeaQ;3309;1529153272000;86
0;239928688;107956847;look minimap;4;1529159455000;58
0;230576258;93737608;WeiZoR;3478;1529091191000;94
0;228663150;88489685;mouz Wardain;7;1529080657000;106
0;32278002;28547984;WAR Dan;3496;1529019475000;58
0;33328489;29776827;MagiFelixx;774;1529105697000;106
0;21929835;19268008;PederseNN;2075;1529174995000;99
0;221645819;73587776;Innaxe v2;1645;1529173206000;84
0;229371552;91136961;Erdoté;2074;1528811895000;77
0;37841420;34428877;FNC Bwipo;3348;1529163042000;117
0;38889386;35747269;KIYF Rufus;539;1529162435000;92
0;229425251;90828578;BJK Luger;7;1528984051000;129
0;208240127;53126837;BIG Acidy;562;1529080406000;74
0;29276385;24763111;qwerty12345;1568;1529107767000;82
0;40399723;37802452;Kirei sama;983;1529176046000;112
0;26582267;22633277;VGIA Yoppa;549;1529174995000;137
0;25145768;21573676;Sologesang;1640;1529159783000;77
0;232791263;99647174;G2 Wadid;3310;1529150210000;70
0;21811738;19149907;xumäS;3466;1529145323000;89
0;25432510;21781690;Delitto1;512;1529154665000;74
0;224365013;79449569;Zedrinos;10;1528482907000;65
0;22025531;19331430;Séncux;3038;1529155500000;103
0;202215531;43541239;Hyyyyyy;3480;1529150210000;104
0;227370564;85861691;Reductionism;3496;1529065562000;50
0;25888506;22103886;ARMY Sedrion;693;1529169531000;110
0;39456538;36467479;DRG Sertuss;3159;1529173206000;75
0;202719445;44108210;Gentside xMatty;3005;1529156672000;111
0;32580416;28893913;VHV Bravado;1386;1529143597000;113
0;34591631;30737031;Emikin v2;983;1529159783000;104
0;204338055;46088149;BIG Don Arts;603;1529163042000;159
0;37903155;34558312;Novachrono;3458;1529156364000;114
0;232786583;99996851;HWA Armut;3398;1529092723000;75
0;42456400;40390308;UOL Tøtørø;1114;1529151900000;87
0;240607177;109136822;furt returns;743;1529155500000;45
0;37179579;33678783;4324213123121232;1391;1529175583000;69
